Latitude (decimal degrees):	55.829
Longitude (decimal degrees):	-4.276
Elevation (m):	26
Radiation database:	PVGIS-SARAH3


Slope: 35 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	6.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230104:0711,0.0,0.0,0.0,8.99,6.21,0.0
20230104:0811,0.0,0.0,0.0,8.8,6.34,0.0
20230104:0911,0.0,0.87,1.68,8.68,6.14,0.0
20230104:1011,1.98,6.49,6.69,8.44,5.38,0.0
20230104:1111,1977.24,391.85,10.02,8.2,4.34,0.0
20230104:1211,780.0,164.29,11.41,8.12,4.34,0.0
20230104:1311,56.46,22.25,10.74,7.91,3.45,0.0
20230104:1411,71.94,25.96,8.08,7.67,3.17,0.0
20230104:1511,10.56,9.62,3.63,7.36,2.76,0.0
20230104:1611,0.0,0.0,0.0,6.66,2.48,0.0
20230104:1711,0.0,0.0,0.0,5.98,2.34,0.0
20230104:1811,0.0,0.0,0.0,5.23,2.34,0.0
20230104:1911,0.0,0.0,0.0,4.97,2.21,0.0
20230104:2011,0.0,0.0,0.0,4.51,2.07,0.0
20230104:2111,0.0,0.0,0.0,4.04,2.07,0.0
20230104:2211,0.0,0.0,0.0,3.45,2.21,0.0
20230104:2311,0.0,0.0,0.0,3.12,2.14,0.0
20230105:0011,0.0,0.0,0.0,2.88,2.14,0.0
20230105:0111,0.0,0.0,0.0,2.38,2.14,0.0
20230105:0211,0.0,0.0,0.0,2.19,2.0,0.0
20230105:0311,0.0,0.0,0.0,1.92,2.0,0.0
20230105:0411,0.0,0.0,0.0,2.08,1.93,0.0
20230105:0511,0.0,0.0,0.0,2.1,1.93,0.0
20230105:0611,0.0,0.0,0.0,2.6,1.86,0.0
20230105:0711,0.0,0.0,0.0,4.08,1.59,0.0
20230105:0811,0.0,0.0,0.0,4.59,1.59,0.0
20230105:0911,0.0,0.87,1.74,5.32,1.79,0.0
20230105:1011,53.16,21.32,6.76,6.38,2.14,0.0
20230105:1111,96.36,31.52,10.11,7.16,2.55,0.0
20230105:1211,133.92,39.87,11.52,7.67,3.1,0.0
20230105:1311,91.74,30.59,10.86,8.3,3.93,0.0
20230105:1411,79.38,27.81,8.21,9.0,4.55,0.0
20230105:1511,5.46,7.87,3.76,9.33,5.45,0.0
20230105:1611,0.0,0.0,0.0,9.45,6.14,0.0
20230105:1711,0.0,0.0,0.0,9.63,6.55,0.0
20230105:1811,0.0,0.0,0.0,9.41,7.1,0.0
20230105:1911,0.0,0.0,0.0,9.14,6.62,0.0
20230105:2011,0.0,0.0,0.0,8.12,5.93,0.0
20230105:2111,0.0,0.0,0.0,7.39,5.79,0.0
20230105:2211,0.0,0.0,0.0,6.96,5.93,0.0
20230105:2311,0.0,0.0,0.0,6.47,6.21,0.0
20230106:0011,0.0,0.0,0.0,6.4,6.62,0.0
20230106:0111,0.0,0.0,0.0,6.4,7.1,0.0
20230106:0211,0.0,0.0,0.0,6.45,7.24,0.0
20230106:0311,0.0,0.0,0.0,6.17,7.66,0.0
20230106:0411,0.0,0.0,0.0,6.21,8.0,0.0
20230106:0511,0.0,0.0,0.0,6.39,8.48,0.0
20230106:0611,0.0,0.0,0.0,6.26,8.0,0.0
20230106:0711,0.0,0.0,0.0,6.64,8.28,0.0
20230106:0811,0.0,0.0,0.0,6.59,8.07,0.0
20230106:0911,0.0,0.87,1.8,6.4,7.45,0.0
20230106:1011,285.42,70.03,6.84,6.41,7.03,0.0
20230106:1111,2278.38,443.81,10.21,6.72,6.69,0.0
20230106:1211,1562.46,308.28,11.63,7.08,5.93,0.0
20230106:1311,878.34,181.38,10.99,6.87,5.03,0.0
20230106:1411,1566.12,310.69,8.34,6.79,4.48,0.0
20230106:1511,41.4,18.36,3.91,6.32,3.45,0.0
20230106:1611,0.0,0.0,0.0,5.93,2.76,0.0
20230106:1711,0.0,0.0,0.0,6.02,2.76,0.0
20230106:1811,0.0,0.0,0.0,6.11,2.9,0.0
20230106:1911,0.0,0.0,0.0,6.54,3.1,0.0
20230106:2011,0.0,0.0,0.0,6.95,3.31,0.0
20230106:2111,0.0,0.0,0.0,7.52,3.59,0.0
20230106:2211,0.0,0.0,0.0,7.89,4.21,0.0
20230106:2311,0.0,0.0,0.0,8.27,4.9,0.0
20230107:0011,0.0,0.0,0.0,8.77,4.76,0.0
20230107:0111,0.0,0.0,0.0,9.01,4.34,0.0
20230107:0211,0.0,0.0,0.0,9.24,4.34,0.0
20230107:0311,0.0,0.0,0.0,9.35,4.76,0.0
20230107:0411,0.0,0.0,0.0,9.34,4.55,0.0
20230107:0511,0.0,0.0,0.0,8.95,4.07,0.0
20230107:0611,0.0,0.0,0.0,8.33,2.9,0.0
20230107:0711,0.0,0.0,0.0,8.39,2.83,0.0
20230107:0811,0.0,0.0,0.0,8.14,2.41,0.0
20230107:0911,0.0,0.87,1.87,7.79,1.72,0.0
20230107:1011,172.2,47.86,6.93,7.81,1.93,0.0
20230107:1111,71.82,25.96,10.31,7.97,2.62,0.0
20230107:1211,1450.02,291.06,11.75,7.97,3.03,0.0
20230107:1311,1181.16,239.42,11.12,8.0,3.72,0.0
20230107:1411,1950.18,386.91,8.49,7.76,4.21,0.0
20230107:1511,48.06,20.11,4.06,7.23,4.62,0.0
20230107:1611,0.0,0.0,0.0,6.71,4.62,0.0
20230107:1711,0.0,0.0,0.0,6.38,4.83,0.0
20230107:1811,0.0,0.0,0.0,6.23,5.38,0.0
20230107:1911,0.0,0.0,0.0,6.6,6.07,0.0
20230107:2011,0.0,0.0,0.0,6.63,6.28,0.0
20230107:2111,0.0,0.0,0.0,6.63,5.86,0.0
20230107:2211,0.0,0.0,0.0,6.67,5.86,0.0
20230107:2311,0.0,0.0,0.0,6.78,5.86,0.0
20230108:0011,0.0,0.0,0.0,6.38,6.62,0.0
20230108:0111,0.0,0.0,0.0,6.54,5.86,0.0
20230108:0211,0.0,0.0,0.0,6.24,5.52,0.0
20230108:0311,0.0,0.0,0.0,6.13,5.24,0.0
20230108:0411,0.0,0.0,0.0,5.94,5.17,0.0
20230108:0511,0.0,0.0,0.0,5.51,5.1,0.0
20230108:0611,0.0,0.0,0.0,5.16,4.83,0.0
20230108:0711,0.0,0.0,0.0,5.57,5.59,0.0
20230108:0811,0.0,0.0,0.0,5.47,5.24,0.0
20230108:0911,3.36,7.0,1.95,5.24,5.17,0.0
20230108:1011,723.12,152.01,7.03,5.4,5.17,0.0
20230108:1111,2513.28,491.6,10.42,5.73,4.97,0.0
20230108:1211,1362.9,270.89,11.88,6.08,4.41,0.0
20230108:1311,1334.04,265.76,11.27,6.17,4.21,0.0
20230108:1411,1892.76,372.08,8.64,5.98,4.48,0.0
20230108:1511,45.06,19.24,4.22,5.54,4.14,0.0
20230108:1611,0.0,0.0,0.0,5.08,3.93,0.0
20230108:1711,0.0,0.0,0.0,4.81,3.72,0.0
20230108:1811,0.0,0.0,0.0,4.59,3.72,0.0
20230108:1911,0.0,0.0,0.0,3.88,4.0,0.0
20230108:2011,0.0,0.0,0.0,3.9,3.17,0.0
20230108:2111,0.0,0.0,0.0,4.44,2.83,0.0
20230108:2211,0.0,0.0,0.0,4.91,2.97,0.0
20230108:2311,0.0,0.0,0.0,4.84,3.24,0.0
20230109:0011,0.0,0.0,0.0,5.01,3.24,0.0
20230109:0111,0.0,0.0,0.0,4.89,3.72,0.0
20230109:0211,0.0,0.0,0.0,4.55,3.31,0.0
20230109:0311,0.0,0.0,0.0,4.14,2.69,0.0
20230109:0411,0.0,0.0,0.0,3.89,2.62,0.0
20230109:0511,0.0,0.0,0.0,3.9,2.62,0.0
20230109:0611,0.0,0.0,0.0,4.11,3.17,0.0
20230109:0711,0.0,0.0,0.0,4.49,3.79,0.0
20230109:0811,0.0,0.0,0.0,4.32,3.86,0.0
20230109:0911,5.76,7.87,2.04,4.44,4.07,0.0
20230109:1011,35.34,16.69,7.13,4.69,4.41,0.0
20230109:1111,1082.4,217.7,10.54,5.31,5.1,0.0
20230109:1211,57.18,22.25,12.01,5.71,5.66,0.0
20230109:1311,61.14,23.18,11.41,5.53,5.93,0.0
20230109:1411,31.68,15.76,8.8,5.72,4.69,0.0
20230109:1511,5.64,7.87,4.38,5.76,4.69,0.0
20230109:1611,0.0,0.0,0.0,5.54,3.86,0.0
20230109:1711,0.0,0.0,0.0,5.51,4.14,0.0
20230109:1811,0.0,0.0,0.0,5.45,4.14,0.0
20230109:1911,0.0,0.0,0.0,5.31,3.59,0.0
20230109:2011,0.0,0.0,0.0,5.16,3.52,0.0
20230109:2111,0.0,0.0,0.0,5.06,3.59,0.0
20230109:2211,0.0,0.0,0.0,4.92,3.59,0.0
20230109:2311,0.0,0.0,0.0,4.56,3.72,0.0
20230110:0011,0.0,0.0,0.0,4.68,3.72,0.0
20230110:0111,0.0,0.0,0.0,4.67,3.72,0.0
20230110:0211,0.0,0.0,0.0,4.79,3.79,0.0
20230110:0311,0.0,0.0,0.0,4.69,3.24,0.0
20230110:0411,0.0,0.0,0.0,4.3,3.17,0.0
20230110:0511,0.0,0.0,0.0,3.96,3.31,0.0
20230110:0611,0.0,0.0,0.0,4.03,3.24,0.0
20230110:0711,0.0,0.0,0.0,4.65,3.24,0.0
20230110:0811,0.0,0.0,0.0,4.66,3.86,0.0
20230110:0911,0.0,1.75,2.13,4.28,3.86,0.0
20230110:1011,46.38,19.47,7.24,4.02,4.62,0.0
20230110:1111,73.38,25.96,10.67,4.26,4.76,0.0
20230110:1211,73.02,25.96,12.15,5.15,3.93,0.0
20230110:1311,60.54,23.18,11.57,7.03,3.31,0.0
20230110:1411,48.6,20.4,8.96,9.28,4.14,0.0
20230110:1511,0.0,5.25,4.55,10.13,4.97,0.0
20230110:1611,0.0,0.0,0.0,10.51,5.52,0.0
20230110:1711,0.0,0.0,0.0,10.56,6.76,0.0
20230110:1811,0.0,0.0,0.0,8.83,6.9,0.0
20230110:1911,0.0,0.0,0.0,8.2,6.9,0.0
20230110:2011,0.0,0.0,0.0,7.91,6.97,0.0
20230110:2111,0.0,0.0,0.0,7.56,6.83,0.0
20230110:2211,0.0,0.0,0.0,7.04,6.83,0.0
20230110:2311,0.0,0.0,0.0,6.29,7.03,0.0
20230111:0011,0.0,0.0,0.0,5.78,7.1,0.0
20230111:0111,0.0,0.0,0.0,5.32,6.69,0.0
20230111:0211,0.0,0.0,0.0,5.37,7.24,0.0
20230111:0311,0.0,0.0,0.0,5.27,6.62,0.0
20230111:0411,0.0,0.0,0.0,5.3,6.62,0.0
20230111:0511,0.0,0.0,0.0,4.95,6.69,0.0
20230111:0611,0.0,0.0,0.0,4.99,6.76,0.0
20230111:0711,0.0,0.0,0.0,5.41,6.83,0.0
20230111:0811,0.0,0.0,0.0,5.08,6.62,0.0
20230111:0911,8.16,8.74,2.23,5.02,6.28,0.0
20230111:1011,135.66,39.74,7.35,5.34,6.28,0.0
20230111:1111,76.98,26.89,10.8,5.33,6.21,0.0
20230111:1211,2459.04,475.07,12.3,5.0,6.55,0.0
20230111:1311,894.72,182.73,11.73,5.02,6.28,0.0
20230111:1411,549.42,119.5,9.13,5.15,6.0,0.0
20230111:1511,55.74,21.86,4.72,5.19,5.93,0.0
20230111:1611,0.0,0.0,0.0,5.28,6.07,0.0
20230111:1711,0.0,0.0,0.0,5.42,6.69,0.0
20230111:1811,0.0,0.0,0.0,5.57,6.76,0.0
20230111:1911,0.0,0.0,0.0,5.47,6.76,0.0
20230111:2011,0.0,0.0,0.0,5.73,6.07,0.0
20230111:2111,0.0,0.0,0.0,5.81,5.66,0.0
20230111:2211,0.0,0.0,0.0,5.68,5.17,0.0
20230111:2311,0.0,0.0,0.0,5.6,4.76,0.0
20230112:0011,0.0,0.0,0.0,5.53,4.28,0.0
20230112:0111,0.0,0.0,0.0,5.62,4.0,0.0
20230112:0211,0.0,0.0,0.0,5.78,3.79,0.0
20230112:0311,0.0,0.0,0.0,5.75,3.59,0.0
20230112:0411,0.0,0.0,0.0,5.78,3.45,0.0
20230112:0511,0.0,0.0,0.0,5.56,3.24,0.0
20230112:0611,0.0,0.0,0.0,5.57,2.69,0.0
20230112:0711,0.0,0.0,0.0,4.89,2.28,0.0
20230112:0811,0.0,0.0,0.0,4.26,2.69,0.0
20230112:0911,0.0,1.75,2.34,4.14,3.45,0.0
20230112:1011,49.68,20.4,7.48,5.64,4.21,0.0
20230112:1111,516.12,114.29,10.94,7.12,6.28,0.0
20230112:1211,560.4,122.52,12.46,6.79,6.41,0.0
20230112:1311,84.48,28.74,11.9,6.59,6.21,0.0
20230112:1411,143.82,41.72,9.31,6.29,6.62,0.0
20230112:1511,51.96,20.99,4.9,5.9,6.97,0.0
20230112:1611,0.0,0.0,0.0,5.61,7.24,0.0
20230112:1711,0.0,0.0,0.0,5.39,7.66,0.0
20230112:1811,0.0,0.0,0.0,5.21,7.93,0.0
20230112:1911,0.0,0.0,0.0,5.6,7.93,0.0
20230112:2011,0.0,0.0,0.0,5.55,7.17,0.0
20230112:2111,0.0,0.0,0.0,5.78,6.07,0.0
20230112:2211,0.0,0.0,0.0,6.22,4.83,0.0
20230112:2311,0.0,0.0,0.0,6.26,4.48,0.0
20230113:0011,0.0,0.0,0.0,5.97,4.69,0.0
20230113:0111,0.0,0.0,0.0,5.99,4.83,0.0
20230113:0211,0.0,0.0,0.0,5.92,4.83,0.0
20230113:0311,0.0,0.0,0.0,5.64,4.69,0.0
20230113:0411,0.0,0.0,0.0,5.33,4.34,0.0
20230113:0511,0.0,0.0,0.0,4.99,4.07,0.0
20230113:0611,0.0,0.0,0.0,4.85,3.93,0.0
20230113:0711,0.0,0.0,0.0,5.3,4.0,0.0
20230113:0811,0.0,0.0,0.0,5.21,3.79,0.0
20230113:0911,0.0,5.25,2.45,5.08,3.66,0.0
20230113:1011,1129.8,227.97,7.61,5.18,3.52,0.0
20230113:1111,1036.98,210.62,11.09,5.91,3.66,0.0
20230113:1211,2639.04,521.26,12.62,6.52,4.0,0.0
20230113:1311,788.22,164.96,12.07,6.59,4.14,0.0
20230113:1411,12.48,10.2,9.49,6.1,4.21,0.0
20230113:1511,59.16,22.74,5.09,5.73,3.66,0.0
20230113:1611,0.0,0.0,0.0,5.49,3.38,0.0
20230113:1711,0.0,0.0,0.0,5.02,3.59,0.0
20230113:1811,0.0,0.0,0.0,4.76,3.72,0.0
20230113:1911,0.0,0.0,0.0,5.16,2.9,0.0
20230113:2011,0.0,0.0,0.0,4.89,2.62,0.0
20230113:2111,0.0,0.0,0.0,4.84,2.9,0.0
20230113:2211,0.0,0.0,0.0,4.91,3.31,0.0
20230113:2311,0.0,0.0,0.0,4.65,3.31,0.0
20230114:0011,0.0,0.0,0.0,4.35,3.72,0.0
20230114:0111,0.0,0.0,0.0,4.51,3.79,0.0
20230114:0211,0.0,0.0,0.0,5.23,3.45,0.0
20230114:0311,0.0,0.0,0.0,5.96,2.97,0.0
20230114:0411,0.0,0.0,0.0,6.4,2.55,0.0
20230114:0511,0.0,0.0,0.0,6.54,2.83,0.0
20230114:0611,0.0,0.0,0.0,6.35,3.38,0.0
20230114:0711,0.0,0.0,0.0,6.24,4.48,0.0
20230114:0811,0.0,0.0,0.0,5.65,4.48,0.0
20230114:0911,0.0,3.5,2.57,4.78,4.69,0.0
20230114:1011,77.46,26.89,7.75,4.2,5.38,0.0
20230114:1111,1304.94,257.28,11.25,4.03,5.31,0.0
20230114:1211,2435.28,473.07,12.79,4.03,4.41,0.0
20230114:1311,1283.22,253.78,12.26,4.0,4.41,0.0
20230114:1411,32.04,15.76,9.68,3.92,4.76,0.0
20230114:1511,78.66,27.11,5.28,3.65,6.48,0.0
20230114:1611,0.0,0.0,0.0,3.74,6.69,0.0
20230114:1711,0.0,0.0,0.0,4.07,7.79,0.0
20230114:1811,0.0,0.0,0.0,4.07,8.76,0.0
20230114:1911,0.0,0.0,0.0,3.9,8.9,0.0
20230114:2011,0.0,0.0,0.0,3.88,8.69,0.0
20230114:2111,0.0,0.0,0.0,3.79,8.07,0.0
20230114:2211,0.0,0.0,0.0,3.59,7.17,0.0
20230114:2311,0.0,0.0,0.0,3.23,6.28,0.0
20230115:0011,0.0,0.0,0.0,3.25,5.17,0.0
20230115:0111,0.0,0.0,0.0,3.29,4.28,0.0
20230115:0211,0.0,0.0,0.0,3.38,3.93,0.0
20230115:0311,0.0,0.0,0.0,3.34,3.66,0.0
20230115:0411,0.0,0.0,0.0,3.16,3.52,0.0
20230115:0511,0.0,0.0,0.0,2.82,3.38,0.0
20230115:0611,0.0,0.0,0.0,2.55,3.31,0.0
20230115:0711,0.0,0.0,0.0,2.52,3.17,0.0
20230115:0811,0.0,0.0,0.0,2.18,3.1,0.0
20230115:0911,16.68,11.37,2.7,1.88,2.9,0.0
20230115:1011,433.68,97.23,7.89,2.34,2.76,0.0
20230115:1111,516.84,113.2,11.41,3.25,2.83,0.0
20230115:1211,1436.34,283.96,12.97,4.0,2.69,0.0
20230115:1311,194.22,51.92,12.45,4.35,2.83,0.0
20230115:1411,1025.22,207.5,9.88,4.26,2.9,0.0
20230115:1511,67.14,24.48,5.48,3.89,2.48,0.0
20230115:1611,0.0,0.0,0.0,3.19,2.07,0.0
20230115:1711,0.0,0.0,0.0,2.49,1.72,0.0
20230115:1811,0.0,0.0,0.0,1.88,1.45,0.0
20230115:1911,0.0,0.0,0.0,1.54,1.38,0.0
20230115:2011,0.0,0.0,0.0,1.14,1.31,0.0
20230115:2111,0.0,0.0,0.0,0.87,1.24,0.0
20230115:2211,0.0,0.0,0.0,0.62,1.1,0.0
20230115:2311,0.0,0.0,0.0,-0.57,1.45,0.0
20230116:0011,0.0,0.0,0.0,-1.67,1.86,0.0
20230116:0111,0.0,0.0,0.0,-2.24,1.93,0.0
20230116:0211,0.0,0.0,0.0,-2.72,1.72,0.0
20230116:0311,0.0,0.0,0.0,-3.42,1.72,0.0
20230116:0411,0.0,0.0,0.0,-4.17,1.93,0.0
20230116:0511,0.0,0.0,0.0,-4.75,1.86,0.0
20230116:0611,0.0,0.0,0.0,-5.21,1.86,0.0
20230116:0711,0.0,0.0,0.0,-5.56,1.86,0.0
20230116:0811,0.0,0.0,0.0,-5.73,1.86,0.0
20230116:0911,23.82,13.12,2.84,-5.58,1.86,0.0
20230116:1011,1317.18,254.81,8.04,-3.79,1.66,0.0
20230116:1111,2680.26,521.98,11.58,-0.75,1.66,0.0
20230116:1211,3088.26,608.38,13.16,0.63,2.07,0.0
20230116:1311,1054.86,210.52,12.64,1.19,2.41,0.0
20230116:1411,1448.22,283.26,10.08,1.15,2.41,0.0
20230116:1511,809.22,166.53,5.69,0.68,2.21,0.0
20230116:1611,0.0,0.0,0.0,-0.3,2.07,0.0
20230116:1711,0.0,0.0,0.0,-1.37,2.0,0.0
20230116:1811,0.0,0.0,0.0,-2.1,2.0,0.0
20230116:1911,0.0,0.0,0.0,-3.06,1.86,0.0
20230116:2011,0.0,0.0,0.0,-3.75,1.93,0.0
20230116:2111,0.0,0.0,0.0,-4.06,2.0,0.0
20230116:2211,0.0,0.0,0.0,-4.14,2.0,0.0
20230116:2311,0.0,0.0,0.0,-4.12,2.0,0.0
20230117:0011,0.0,0.0,0.0,-4.21,2.0,0.0
20230117:0111,0.0,0.0,0.0,-4.18,2.0,0.0
20230117:0211,0.0,0.0,0.0,-4.24,2.0,0.0
20230117:0311,0.0,0.0,0.0,-4.28,1.93,0.0
20230117:0411,0.0,0.0,0.0,-4.3,1.93,0.0
20230117:0511,0.0,0.0,0.0,-4.35,2.0,0.0
20230117:0611,0.0,0.0,0.0,-4.3,2.0,0.0
20230117:0711,0.0,0.0,0.0,-4.29,1.93,0.0
20230117:0811,0.0,0.0,0.0,-4.44,2.0,0.0
20230117:0911,26.82,13.99,2.98,-4.1,2.0,0.0
20230117:1011,1344.12,260.77,8.2,-2.52,2.0,0.0
20230117:1111,2591.4,503.08,11.75,-0.22,2.07,0.0
20230117:1211,3129.12,615.81,13.35,0.98,2.41,0.0
20230117:1311,1390.38,272.56,12.84,1.64,2.69,0.0
20230117:1411,1233.66,243.57,10.29,1.79,3.03,0.0
20230117:1511,1302.84,258.33,5.9,1.33,2.9,0.0
20230117:1611,0.0,0.0,0.0,0.5,2.9,0.0
20230117:1711,0.0,0.0,0.0,-0.3,2.76,0.0
20230117:1811,0.0,0.0,0.0,-0.7,2.76,0.0
20230117:1911,0.0,0.0,0.0,-0.74,2.69,0.0
20230117:2011,0.0,0.0,0.0,-0.81,2.76,0.0
20230117:2111,0.0,0.0,0.0,-0.73,2.9,0.0
20230117:2211,0.0,0.0,0.0,-0.59,3.1,0.0
20230117:2311,0.0,0.0,0.0,-0.22,3.17,0.0
20230118:0011,0.0,0.0,0.0,0.25,3.1,0.0
20230118:0111,0.0,0.0,0.0,0.34,2.76,0.0
20230118:0211,0.0,0.0,0.0,0.08,2.69,0.0
20230118:0311,0.0,0.0,0.0,0.04,2.69,0.0
20230118:0411,0.0,0.0,0.0,0.11,2.62,0.0
20230118:0511,0.0,0.0,0.0,0.03,2.55,0.0
20230118:0611,0.0,0.0,0.0,-0.08,2.48,0.0
20230118:0711,0.0,0.0,0.0,-0.48,2.34,0.0
20230118:0811,0.0,0.0,0.0,-0.92,2.21,0.0
20230118:0911,0.0,3.5,3.13,-1.39,2.21,0.0
20230118:1011,87.66,28.74,8.37,-0.59,2.21,0.0
20230118:1111,635.52,134.24,11.94,1.36,2.21,0.0
20230118:1211,1773.78,346.81,13.54,2.33,2.07,0.0
20230118:1311,280.56,68.72,13.05,2.81,2.21,0.0
20230118:1411,1131.36,225.99,10.5,3.09,3.1,0.0
20230118:1511,293.52,70.92,6.11,2.6,2.9,0.0
20230118:1611,0.0,0.0,0.0,1.51,2.55,0.0
20230118:1711,0.0,0.0,0.0,0.21,2.41,0.0
20230118:1811,0.0,0.0,0.0,-0.73,2.34,0.0
20230118:1911,0.0,0.0,0.0,-1.29,2.21,0.0
20230118:2011,0.0,0.0,0.0,-2.24,2.21,0.0
20230118:2111,0.0,0.0,0.0,-2.97,2.07,0.0
20230118:2211,0.0,0.0,0.0,-3.41,2.0,0.0
20230118:2311,0.0,0.0,0.0,-3.25,1.86,0.0
20230119:0011,0.0,0.0,0.0,-3.17,1.79,0.0
20230119:0111,0.0,0.0,0.0,-3.29,1.79,0.0
20230119:0211,0.0,0.0,0.0,-3.08,1.79,0.0
20230119:0311,0.0,0.0,0.0,-3.04,1.79,0.0
20230119:0411,0.0,0.0,0.0,-3.15,1.86,0.0
20230119:0511,0.0,0.0,0.0,-3.12,1.86,0.0
