Latitude (decimal degrees):	57.479
Longitude (decimal degrees):	-4.222
Elevation (m):	21
Radiation database:	PVGIS-SARAH3


Slope: 35 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	4.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230106:1311,562.92,173.76,9.36,5.46,5.52,0.0
20230106:1411,1171.32,344.77,6.83,5.32,4.83,0.0
20230106:1511,4.68,8.34,2.59,5.16,3.79,0.0
20230106:1611,0.0,0.0,0.0,4.87,2.9,0.0
20230106:1711,0.0,0.0,0.0,4.72,2.62,0.0
20230106:1811,0.0,0.0,0.0,4.79,2.76,0.0
20230106:1911,0.0,0.0,0.0,4.23,3.03,0.0
20230106:2011,0.0,0.0,0.0,3.96,2.97,0.0
20230106:2111,0.0,0.0,0.0,4.2,2.97,0.0
20230106:2211,0.0,0.0,0.0,4.57,2.83,0.0
20230106:2311,0.0,0.0,0.0,4.86,2.55,0.0
20230107:0011,0.0,0.0,0.0,4.84,2.28,0.0
20230107:0111,0.0,0.0,0.0,5.16,2.21,0.0
20230107:0211,0.0,0.0,0.0,5.6,2.14,0.0
20230107:0311,0.0,0.0,0.0,5.87,2.07,0.0
20230107:0411,0.0,0.0,0.0,5.93,1.59,0.0
20230107:0511,0.0,0.0,0.0,5.66,1.1,0.0
20230107:0611,0.0,0.0,0.0,5.56,1.45,0.0
20230107:0711,0.0,0.0,0.0,5.68,1.66,0.0
20230107:0811,0.0,0.0,0.0,5.6,1.66,0.0
20230107:0911,0.0,0.0,0.0,5.39,1.52,0.0
20230107:1011,96.36,41.59,5.53,5.28,1.45,0.0
20230107:1111,962.52,289.22,8.74,5.95,1.59,0.0
20230107:1211,157.24,60.55,10.1,6.33,2.28,0.0
20230107:1311,313.52,105.58,9.5,6.33,2.55,0.0
20230107:1411,824.04,249.22,6.98,6.12,2.48,0.0
20230107:1511,328.2,110.68,2.74,5.49,2.62,0.0
20230107:1611,0.0,0.0,0.0,4.54,2.9,0.0
20230107:1711,0.0,0.0,0.0,4.26,3.38,0.0
20230107:1811,0.0,0.0,0.0,4.23,3.86,0.0
20230107:1911,0.0,0.0,0.0,4.11,4.62,0.0
20230107:2011,0.0,0.0,0.0,3.98,4.97,0.0
20230107:2111,0.0,0.0,0.0,4.02,5.24,0.0
20230107:2211,0.0,0.0,0.0,4.38,5.52,0.0
20230107:2311,0.0,0.0,0.0,4.6,5.59,0.0
20230108:0011,0.0,0.0,0.0,4.9,5.72,0.0
20230108:0111,0.0,0.0,0.0,5.05,6.0,0.0
20230108:0211,0.0,0.0,0.0,5.21,6.34,0.0
20230108:0311,0.0,0.0,0.0,5.09,6.41,0.0
20230108:0411,0.0,0.0,0.0,4.77,6.28,0.0
20230108:0511,0.0,0.0,0.0,4.36,5.79,0.0
20230108:0611,0.0,0.0,0.0,3.89,5.86,0.0
20230108:0711,0.0,0.0,0.0,3.97,6.28,0.0
20230108:0811,0.0,0.0,0.0,3.76,6.48,0.0
20230108:0911,0.0,0.0,0.0,3.65,6.83,0.0
20230108:1011,676.76,203.9,5.62,3.74,7.31,0.0
20230108:1111,126.12,50.6,8.86,4.1,7.86,0.0
20230108:1211,977.32,285.51,10.23,4.39,7.72,0.0
20230108:1311,405.08,129.59,9.64,4.5,7.24,0.0
20230108:1411,171.52,63.97,7.13,4.39,6.55,0.0
20230108:1511,143.32,56.0,2.9,4.16,5.79,0.0
20230108:1611,0.0,0.0,0.0,3.85,5.24,0.0
20230108:1711,0.0,0.0,0.0,3.64,4.83,0.0
20230108:1811,0.0,0.0,0.0,3.35,4.41,0.0
20230108:1911,0.0,0.0,0.0,2.89,3.66,0.0
20230108:2011,0.0,0.0,0.0,2.9,3.45,0.0
20230108:2111,0.0,0.0,0.0,2.84,3.1,0.0
20230108:2211,0.0,0.0,0.0,2.6,3.03,0.0
20230108:2311,0.0,0.0,0.0,2.43,2.97,0.0
20230109:0011,0.0,0.0,0.0,2.35,2.9,0.0
20230109:0111,0.0,0.0,0.0,2.41,2.83,0.0
20230109:0211,0.0,0.0,0.0,2.58,2.9,0.0
20230109:0311,0.0,0.0,0.0,2.8,3.03,0.0
20230109:0411,0.0,0.0,0.0,2.97,3.24,0.0
20230109:0511,0.0,0.0,0.0,2.76,3.24,0.0
20230109:0611,0.0,0.0,0.0,2.9,3.52,0.0
20230109:0711,0.0,0.0,0.0,2.81,3.45,0.0
20230109:0811,0.0,0.0,0.0,2.74,3.52,0.0
20230109:0911,0.0,0.0,0.0,2.67,3.66,0.0
20230109:1011,996.4,294.02,5.73,3.04,3.72,0.0
20230109:1111,1467.56,428.19,8.98,3.49,3.72,0.0
20230109:1211,1465.92,428.38,10.37,3.93,3.59,0.0
20230109:1311,105.64,44.5,9.79,4.2,3.45,0.0
20230109:1411,997.92,295.15,7.29,4.11,3.45,0.0
20230109:1511,40.44,22.94,3.06,3.85,3.24,0.0
20230109:1611,0.0,0.0,0.0,3.66,3.31,0.0
20230109:1711,0.0,0.0,0.0,3.74,3.45,0.0
20230109:1811,0.0,0.0,0.0,3.7,3.72,0.0
20230109:1911,0.0,0.0,0.0,3.81,3.86,0.0
20230109:2011,0.0,0.0,0.0,3.66,3.79,0.0
20230109:2111,0.0,0.0,0.0,3.47,4.07,0.0
20230109:2211,0.0,0.0,0.0,3.42,4.21,0.0
20230109:2311,0.0,0.0,0.0,3.27,4.07,0.0
20230110:0011,0.0,0.0,0.0,2.95,3.86,0.0
20230110:0111,0.0,0.0,0.0,2.98,3.79,0.0
20230110:0211,0.0,0.0,0.0,3.07,3.59,0.0
20230110:0311,0.0,0.0,0.0,3.1,3.31,0.0
20230110:0411,0.0,0.0,0.0,3.07,3.03,0.0
20230110:0511,0.0,0.0,0.0,3.08,2.83,0.0
20230110:0611,0.0,0.0,0.0,3.06,2.48,0.0
20230110:0711,0.0,0.0,0.0,3.7,2.83,0.0
20230110:0811,0.0,0.0,0.0,3.68,2.55,0.0
20230110:0911,0.0,0.0,0.0,3.37,2.34,0.0
20230110:1011,66.24,31.61,5.84,3.06,2.76,0.0
20230110:1111,16.92,13.91,9.1,3.05,3.24,0.0
20230110:1211,68.44,32.45,10.51,3.18,3.72,0.0
20230110:1311,62.84,30.59,9.94,3.22,3.72,0.0
20230110:1411,51.84,26.89,7.45,3.3,3.1,0.0
20230110:1511,0.0,1.85,3.23,3.46,2.41,0.0
20230110:1611,0.0,0.0,0.0,3.63,2.0,0.0
20230110:1711,0.0,0.0,0.0,3.88,2.34,0.0
20230110:1811,0.0,0.0,0.0,4.86,4.34,0.0
20230110:1911,0.0,0.0,0.0,6.0,5.03,0.0
20230110:2011,0.0,0.0,0.0,6.71,6.9,0.0
20230110:2111,0.0,0.0,0.0,6.37,7.45,0.0
20230110:2211,0.0,0.0,0.0,5.99,7.24,0.0
20230110:2311,0.0,0.0,0.0,5.16,6.9,0.0
20230111:0011,0.0,0.0,0.0,4.37,6.62,0.0
20230111:0111,0.0,0.0,0.0,3.76,6.41,0.0
20230111:0211,0.0,0.0,0.0,3.74,6.34,0.0
20230111:0311,0.0,0.0,0.0,3.81,6.14,0.0
20230111:0411,0.0,0.0,0.0,3.96,5.93,0.0
20230111:0511,0.0,0.0,0.0,3.97,6.07,0.0
20230111:0611,0.0,0.0,0.0,4.05,6.0,0.0
20230111:0711,0.0,0.0,0.0,3.5,5.31,0.0
20230111:0811,0.0,0.0,0.0,3.21,5.45,0.0
20230111:0911,0.0,0.0,0.0,3.31,5.66,0.0
20230111:1011,630.4,191.47,5.96,3.37,5.59,0.0
20230111:1111,1455.76,421.16,9.24,3.55,5.52,0.0
20230111:1211,1760.04,511.02,10.66,3.96,5.31,0.0
20230111:1311,1573.24,456.43,10.1,4.18,5.38,0.0
20230111:1411,30.92,19.47,7.62,4.1,5.31,0.0
20230111:1511,479.36,151.87,3.4,4.0,5.31,0.0
20230111:1611,0.0,0.0,0.0,3.7,4.97,0.0
20230111:1711,0.0,0.0,0.0,3.43,4.69,0.0
20230111:1811,0.0,0.0,0.0,3.17,4.48,0.0
20230111:1911,0.0,0.0,0.0,2.78,3.59,0.0
20230111:2011,0.0,0.0,0.0,2.94,3.31,0.0
20230111:2111,0.0,0.0,0.0,3.34,3.31,0.0
20230111:2211,0.0,0.0,0.0,3.85,3.38,0.0
20230111:2311,0.0,0.0,0.0,3.88,3.38,0.0
20230112:0011,0.0,0.0,0.0,3.7,2.97,0.0
20230112:0111,0.0,0.0,0.0,3.89,2.9,0.0
20230112:0211,0.0,0.0,0.0,3.78,2.62,0.0
20230112:0311,0.0,0.0,0.0,3.68,2.41,0.0
20230112:0411,0.0,0.0,0.0,3.47,2.28,0.0
20230112:0511,0.0,0.0,0.0,3.38,2.28,0.0
20230112:0611,0.0,0.0,0.0,3.27,2.28,0.0
20230112:0711,0.0,0.0,0.0,1.48,1.93,0.0
20230112:0811,0.0,0.0,0.0,1.28,1.86,0.0
20230112:0911,0.0,0.0,0.0,1.13,1.66,0.0
20230112:1011,4.84,8.34,6.09,1.16,1.45,0.0
20230112:1111,8.6,10.2,9.38,1.82,1.31,0.0
20230112:1211,21.56,15.76,10.82,2.12,1.45,0.0
20230112:1311,127.6,50.93,10.27,2.75,2.0,0.0
20230112:1411,43.8,24.1,7.79,3.26,1.72,0.0
20230112:1511,10.48,11.13,3.58,3.5,2.28,0.0
20230112:1611,0.0,0.0,0.0,3.43,2.97,0.0
20230112:1711,0.0,0.0,0.0,3.29,3.1,0.0
20230112:1811,0.0,0.0,0.0,3.18,2.69,0.0
20230112:1911,0.0,0.0,0.0,2.92,1.38,0.0
20230112:2011,0.0,0.0,0.0,3.29,0.41,0.0
20230112:2111,0.0,0.0,0.0,1.79,0.83,0.0
20230112:2211,0.0,0.0,0.0,1.47,1.31,0.0
20230112:2311,0.0,0.0,0.0,1.44,1.38,0.0
20230113:0011,0.0,0.0,0.0,1.49,1.59,0.0
20230113:0111,0.0,0.0,0.0,1.46,1.93,0.0
20230113:0211,0.0,0.0,0.0,1.72,2.41,0.0
20230113:0311,0.0,0.0,0.0,2.2,2.83,0.0
20230113:0411,0.0,0.0,0.0,2.3,2.83,0.0
20230113:0511,0.0,0.0,0.0,2.48,2.97,0.0
20230113:0611,0.0,0.0,0.0,2.66,2.83,0.0
20230113:0711,0.0,0.0,0.0,3.06,2.55,0.0
20230113:0811,0.0,0.0,0.0,3.16,2.28,0.0
20230113:0911,0.0,0.0,0.0,3.03,2.14,0.0
20230113:1011,23.8,16.69,6.22,3.08,2.14,0.0
20230113:1111,816.08,243.85,9.53,3.59,2.41,0.0
20230113:1211,1436.12,423.16,10.98,4.03,2.34,0.0
20230113:1311,347.68,114.43,10.45,4.37,2.48,0.0
20230113:1411,398.04,128.36,7.98,4.25,2.28,0.0
20230113:1511,46.6,25.1,3.77,3.82,2.14,0.0
20230113:1611,0.0,0.0,0.0,2.87,2.14,0.0
20230113:1711,0.0,0.0,0.0,2.41,2.21,0.0
20230113:1811,0.0,0.0,0.0,2.26,2.21,0.0
20230113:1911,0.0,0.0,0.0,2.37,2.21,0.0
20230113:2011,0.0,0.0,0.0,2.19,2.28,0.0
20230113:2111,0.0,0.0,0.0,2.13,2.21,0.0
20230113:2211,0.0,0.0,0.0,1.68,2.0,0.0
20230113:2311,0.0,0.0,0.0,1.28,1.79,0.0
20230114:0011,0.0,0.0,0.0,0.92,1.59,0.0
20230114:0111,0.0,0.0,0.0,0.48,1.52,0.0
20230114:0211,0.0,0.0,0.0,0.33,1.66,0.0
20230114:0311,0.0,0.0,0.0,0.7,1.93,0.0
20230114:0411,0.0,0.0,0.0,1.06,2.0,0.0
20230114:0511,0.0,0.0,0.0,1.15,2.0,0.0
20230114:0611,0.0,0.0,0.0,1.34,1.79,0.0
20230114:0711,0.0,0.0,0.0,1.27,1.38,0.0
20230114:0811,0.0,0.0,0.0,1.32,1.1,0.0
20230114:0911,0.0,0.0,0.0,1.06,1.31,0.0
20230114:1011,31.44,19.47,6.36,1.08,1.79,0.0
20230114:1111,1554.28,455.3,9.69,2.13,2.28,0.0
20230114:1211,1640.28,479.45,11.15,2.73,2.97,0.0
20230114:1311,1580.68,460.86,10.63,2.92,3.38,0.0
20230114:1411,49.28,25.96,8.17,2.88,3.79,0.0
20230114:1511,0.0,2.78,3.96,2.51,3.93,0.0
20230114:1611,0.0,0.0,0.0,2.0,3.45,0.0
20230114:1711,0.0,0.0,0.0,1.42,2.62,0.0
20230114:1811,0.0,0.0,0.0,1.1,1.52,0.0
20230114:1911,0.0,0.0,0.0,-0.26,1.72,0.0
20230114:2011,0.0,0.0,0.0,-0.26,2.07,0.0
20230114:2111,0.0,0.0,0.0,0.28,2.69,0.0
20230114:2211,0.0,0.0,0.0,0.55,3.59,0.0
20230114:2311,0.0,0.0,0.0,0.8,4.21,0.0
20230115:0011,0.0,0.0,0.0,1.45,4.9,0.0
20230115:0111,0.0,0.0,0.0,1.92,4.83,0.0
20230115:0211,0.0,0.0,0.0,2.04,4.28,0.0
20230115:0311,0.0,0.0,0.0,2.11,3.86,0.0
20230115:0411,0.0,0.0,0.0,2.1,3.66,0.0
20230115:0511,0.0,0.0,0.0,1.98,3.45,0.0
20230115:0611,0.0,0.0,0.0,1.95,3.38,0.0
20230115:0711,0.0,0.0,0.0,1.5,3.31,0.0
20230115:0811,0.0,0.0,0.0,1.44,3.38,0.0
20230115:0911,0.0,0.87,1.55,1.2,3.31,0.0
20230115:1011,938.2,275.64,6.51,1.22,3.45,0.0
20230115:1111,144.44,55.71,9.85,1.53,3.66,0.0
20230115:1211,41.6,23.18,11.33,1.59,3.38,0.0
20230115:1311,686.64,205.62,10.82,1.5,2.97,0.0
20230115:1411,1251.24,364.22,8.36,1.3,2.69,0.0
20230115:1511,162.16,60.76,4.16,0.67,2.55,0.0
20230115:1611,0.0,0.0,0.0,0.0,2.21,0.0
20230115:1711,0.0,0.0,0.0,-0.58,2.14,0.0
20230115:1811,0.0,0.0,0.0,-1.34,2.0,0.0
20230115:1911,0.0,0.0,0.0,-0.81,1.72,0.0
20230115:2011,0.0,0.0,0.0,-1.4,1.72,0.0
20230115:2111,0.0,0.0,0.0,-1.69,2.0,0.0
20230115:2211,0.0,0.0,0.0,-1.91,1.72,0.0
20230115:2311,0.0,0.0,0.0,-2.38,1.45,0.0
20230116:0011,0.0,0.0,0.0,-3.43,1.72,0.0
20230116:0111,0.0,0.0,0.0,-4.11,2.0,0.0
20230116:0211,0.0,0.0,0.0,-4.33,2.21,0.0
20230116:0311,0.0,0.0,0.0,-4.14,2.34,0.0
20230116:0411,0.0,0.0,0.0,-3.84,2.62,0.0
20230116:0511,0.0,0.0,0.0,-3.57,2.83,0.0
20230116:0611,0.0,0.0,0.0,-3.26,2.97,0.0
20230116:0711,0.0,0.0,0.0,-3.27,2.9,0.0
20230116:0811,0.0,0.0,0.0,-3.27,2.76,0.0
20230116:0911,0.0,2.62,1.69,-3.16,2.62,0.0
20230116:1011,507.24,154.59,6.66,-2.66,2.48,0.0
20230116:1111,58.88,28.74,10.02,-2.0,2.41,0.0
20230116:1211,17.4,13.91,11.51,-1.35,2.62,0.0
20230116:1311,15.12,12.98,11.01,-1.06,2.69,0.0
20230116:1411,6.8,9.27,8.56,-0.91,2.62,0.0
20230116:1511,0.12,5.56,4.36,-1.03,2.48,0.0
20230116:1611,0.0,0.0,0.0,-1.68,2.48,0.0
20230116:1711,0.0,0.0,0.0,-2.15,2.48,0.0
20230116:1811,0.0,0.0,0.0,-2.63,2.34,0.0
20230116:1911,0.0,0.0,0.0,-2.42,2.69,0.0
20230116:2011,0.0,0.0,0.0,-2.53,2.83,0.0
20230116:2111,0.0,0.0,0.0,-2.58,2.97,0.0
20230116:2211,0.0,0.0,0.0,-2.68,2.83,0.0
20230116:2311,0.0,0.0,0.0,-3.09,2.55,0.0
20230117:0011,0.0,0.0,0.0,-3.52,2.28,0.0
20230117:0111,0.0,0.0,0.0,-3.64,2.28,0.0
20230117:0211,0.0,0.0,0.0,-3.69,2.34,0.0
20230117:0311,0.0,0.0,0.0,-3.49,2.48,0.0
20230117:0411,0.0,0.0,0.0,-3.43,2.62,0.0
20230117:0511,0.0,0.0,0.0,-3.32,2.76,0.0
20230117:0611,0.0,0.0,0.0,-3.05,2.97,0.0
20230117:0711,0.0,0.0,0.0,-2.97,2.83,0.0
20230117:0811,0.0,0.0,0.0,-2.67,3.03,0.0
20230117:0911,0.0,0.87,1.84,-2.49,3.1,0.0
20230117:1011,8.84,10.2,6.82,-2.19,3.03,0.0
20230117:1111,93.68,39.87,10.2,-1.66,3.03,0.0
20230117:1211,42.24,23.18,11.7,-1.18,2.9,0.0
20230117:1311,52.92,26.89,11.21,-0.55,3.1,0.0
20230117:1411,438.12,136.75,8.77,-0.34,3.31,0.0
20230117:1511,193.04,69.35,4.57,-0.57,3.1,0.0
20230117:1611,0.0,0.0,0.0,-0.87,3.24,0.0
20230117:1711,0.0,0.0,0.0,-0.97,3.45,0.0
20230117:1811,0.0,0.0,0.0,-0.88,3.66,0.0
20230117:1911,0.0,0.0,0.0,-0.56,3.93,0.0
20230117:2011,0.0,0.0,0.0,-0.5,3.86,0.0
20230117:2111,0.0,0.0,0.0,-0.38,3.66,0.0
20230117:2211,0.0,0.0,0.0,-0.2,3.66,0.0
20230117:2311,0.0,0.0,0.0,0.0,3.52,0.0
20230118:0011,0.0,0.0,0.0,0.1,3.31,0.0
20230118:0111,0.0,0.0,0.0,0.2,2.9,0.0
20230118:0211,0.0,0.0,0.0,0.0,2.48,0.0
20230118:0311,0.0,0.0,0.0,-0.26,2.21,0.0
20230118:0411,0.0,0.0,0.0,-0.7,2.14,0.0
20230118:0511,0.0,0.0,0.0,-0.69,2.34,0.0
20230118:0611,0.0,0.0,0.0,-0.51,2.69,0.0
20230118:0711,0.0,0.0,0.0,-1.03,2.48,0.0
20230118:0811,0.0,0.0,0.0,-1.12,2.48,0.0
20230118:0911,0.0,1.75,1.99,-1.03,2.9,0.0
20230118:1011,61.24,29.67,6.99,-0.45,3.45,0.0
20230118:1111,330.64,107.8,10.38,0.04,2.62,0.0
20230118:1211,52.76,26.89,11.9,0.01,2.55,0.0
20230118:1311,31.6,19.47,11.42,0.32,2.97,0.0
20230118:1411,219.52,76.86,8.98,0.16,3.1,0.0
20230118:1511,21.92,15.76,4.79,-0.45,2.76,0.0
20230118:1611,0.0,0.0,0.0,-1.16,2.41,0.0
20230118:1711,0.0,0.0,0.0,-2.05,2.34,0.0
20230118:1811,0.0,0.0,0.0,-2.69,2.55,0.0
20230118:1911,0.0,0.0,0.0,-2.27,2.55,0.0
20230118:2011,0.0,0.0,0.0,-2.2,2.55,0.0
20230118:2111,0.0,0.0,0.0,-2.05,2.69,0.0
20230118:2211,0.0,0.0,0.0,-2.42,2.69,0.0
20230118:2311,0.0,0.0,0.0,-2.9,2.69,0.0
20230119:0011,0.0,0.0,0.0,-3.17,2.69,0.0
20230119:0111,0.0,0.0,0.0,-3.41,2.76,0.0
20230119:0211,0.0,0.0,0.0,-3.72,2.83,0.0
20230119:0311,0.0,0.0,0.0,-3.85,2.9,0.0
20230119:0411,0.0,0.0,0.0,-3.92,3.03,0.0
20230119:0511,0.0,0.0,0.0,-3.91,3.24,0.0
